address,categories,city,country,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.doRecommend,reviews.id,reviews.rating,reviews.text,reviews.title,reviews.userCity,reviews.username,reviews.userProvince
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2013-10-22T00:00:00Z,2016-10-27T13:17:27Z,,,2,"I've been in worse hotels, but not in a long time.",A bit rundown.,Massachusetts,A verified traveler,Portland OR
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2011-05-09T00:00:00Z,2016-10-27T13:17:27Z,,,3,"It feels unfair to complain about the amenities as the hotel was under renovations. However, I was extremely disappointed that the pool was closed for renovations. I was happy to see a brand new bed in our room, and the bathroom looked very nice. Until you pulled back the shower curtain. The same old bathtub. Very friendly staff, VERY convenient location. The kitchen lost our room service order, but did take six dollars off the bill. So I would recommend this hotel to others, but I would tell them to wait a while until they get the renos done and sort out a few issues.",the waterville grand hotel,Massachusetts,A verified traveler,Portland OR
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-09-13T00:00:00Z,2016-10-27T13:17:27Z,,,1,Hotel smelled musty and had to move rooms water in shower would not turn off did not fell or smell clear either room would not stay again,Meh,Massachusetts,Mary,Portland OR
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2011-05-15T00:00:00Z,2016-10-27T13:17:27Z,,,1,"This hotel was being remodled and should not have been renting rooms on the second floor where we were assigned,it was a total shambles including large holes in the curtains and debris laying everywhere. How could they expect anyone to stay in that kind of environment. We looked at the room and left and rented another hotel, we had already signed in and were werelocked into the contrac with our prebooking through expedia. We are disappointed with expedia on this one.",Not impressed,Massachusetts,A verified traveler,Portland OR
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-06-16T00:00:00Z,2016-10-27T13:17:27Z,,,4,"The hotel was fine, just know that smoking is allowed on some floors so there is lingering tobacco odor in some corridors. O'Brien's was a nice surprise, good food and great service. Also, a true breakfast is included with the price of the room, cooked to order not the typical complimentary breakfast buffet. The internet speed was good as well.",Business Travel,Massachusetts,A Traveler,Portland OR
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-08-25T00:00:00Z,2016-10-27T13:17:27Z,,,4,One night layover. Hotel was good for that but wouldn't want to stay more than that,layover,Massachusetts,Vincent,Portland OR
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-08-02T00:00:00Z,2016-10-27T13:17:27Z,,,3,"The hotel itself was quiet, and the location was easy to find but could use some updates.  I went to use the gym and two out of the three treadmills were broken.  The room was also beside the pool making it very humid and uncomfortable.  The shower located in my room leaked all over the bathroom floor.",Quiet hotel but needs some updates.,Massachusetts,A verified traveler,Portland OR
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-03-01T00:00:00Z,2016-10-27T13:17:27Z,,,1,"The inside of the Hotel is old and it smells. The elevators had a n harsh smell of oil. When I reserved my room through Hotels.com it mentioned ""Free Breakfast"" - what a joke. It's a voucher (1 person is allowed $7 off a breakfast of the menu, and $14 total off for 2 or more people at the restaurant. It's really false publicity! I will not be staying at that hotel again. Bathroom in the room was not cleaned. Mirrors were dirty. It's like the rooms were done in a hurry! Roll away bed was pushed in the room with no pillow and a very thin blanket. The reservation was for 3. Just a set of 2 towels. We had the heat full blast, and we froze in the middle of the night. Very poor managed!",Poorly managed,Massachusetts,A verified traveler,Portland OR
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2011-03-14T00:00:00Z,2016-10-27T13:17:27Z,,,5,"traveling with just myself and 2 small kids and the staff was helpful and kind,the food in the rest. was great and affordable.","Deserves better reviews,so here is one!",Massachusetts,A verified traveler,Portland OR
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2014-08-27T00:00:00Z,2016-10-27T13:17:27Z,,,4,"the hotel was great , clean etc. but that one desk lady was like not to helpful - and the business center is a desk next to the hotel desk and the computer didn't have Microsoft installed and that one desk lady is totally computer unaware and could not do anything to help with the business center malfunctions - except to say. yes, those computers didn't work right and that she knew you couldn't open any attachments and that staples was across the street.",that desk lady,Massachusetts,mark,waterville ME
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-08-01T00:00:00Z,2016-10-27T13:17:27Z,,,4,"nice experience, breakfast the first day was questionable, but we tried the next day and was pleased.",close to visit family.,Massachusetts,A verified traveler,bay area
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-09-22T00:00:00Z,2016-10-27T13:17:27Z,,,5,Dejligt ophold Heldig med vejret s�� vi kunne sidde udenfor og spise aftensmad,Super ophold,Massachusetts,Kitty,bay area
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-08-19T00:00:00Z,2016-10-27T13:17:27Z,,,5,Very nice room.loved the pool. Could have been lower in price but would stay there again.,very nice hotel,Massachusetts,Robin,bay area
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-07-06T00:00:00Z,2016-10-27T13:17:27Z,,,4,Checked in unexepectedly at the last minute. Never spent enough time at the hotel to make any other fair comments. Everything was perfect for what we needed.,Quick stop over,Massachusetts,A verified traveler,bay area
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-10-23T00:00:00Z,2016-10-27T13:17:27Z,,,4,"OK hotell i utkanten av Waterville. Ganska lugnt l��ge. Hotellet har pool, restaurang och bar och ��ven tillg��ng till g��sttv��ttmaskiner + tummlare.",Hotell med lugnt l��ge,Massachusetts,A verified traveler,bay area
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-02-11T00:00:00Z,2016-10-27T13:17:27Z,,,1,"No coffee in lobby, front desk suggested I but some at the hotel restaurant. Parking lot was icy and not plowed, even after several complaints. Did not comply with Platinum Status rules. Reservations didn't match room location. Front desk staff was not knowledgeable. Room was nice.",not the BEST Best Western,Warwick,kt72_7,RI
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-06-23T00:00:00Z,2016-10-27T13:17:27Z,,,1,"All the hallways smell of smoke. The room was dirty when we checked in. The next day they never sent housekeeping to clean. Did not give us clean towels in spite of the request for those and housekeeping services. They said the housekeepers had all gone home. The restaurant was terrible service. One person waiting on the room over breakfast the first day. Twenty minutes to receive a menu and then nothing after the meal was delivered. We got our own flatware and coffee. The second day there was more staff but the waitress decided to change my plain yogurt to blueberry. I am allergic. Had to send it back. I asked for a manager to contact me but no one called. Called corporate and they wanted to give me points. Called Mr. Kong, the president of Best Western and they will give me a 50.00 credit, the first offer was a gift certificate for 50.00 No thanks, I wont ever stay in another Best Western again. The hotel manager has still not contacted me, its been three weeks.",Stay Away From This Property,Warwick,Jed,RI
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2012-07-02T00:00:00Z,2016-10-27T13:17:27Z,,,4,its also a naborhood pool.,pool was nice but too many people in it.,Warwick,Jed,RI
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-04-10T00:00:00Z,2016-10-27T13:17:27Z,,,4,"Cramped location with odd entry by traffic light, clearly caters to groups and sports teams. Nicest staff ever! Room was clean and comfortable, is a single story building, so rooms go on forever down long hallways. Lucky we were near the gym, which was better than most. Great breakfast at a very reasonable price. Room includes a voucher for up to 14.00 of your breakfast order, so you get a hot meal straight from the short order cook, not some steam table/cereal bar like most places. Portions were huge! Free buffet with pizza, cheese/crackers, veggies and dip from 4-7pm on Friday evenings in the bar. Facility is a bit quirky and a bit tired, but staff is warm and friendly.Wish we had eaten dinner there and not at the disappointing Chinese restaurant next door!",Great for overnight stay on college visit.,Warwick,A verified traveler,RI
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-02-14T00:00:00Z,2016-10-27T13:17:27Z,,,4,"We enjoyed two great days away. They let us check in early and check out late for free. The hot tub was great, pool was a little loud because of school vacation but the attendant was the friendliest gentleman. Wifi didn't work well with just one of our three devices. Breakfast was definitely worth getting out of bed for. Will definitely consider staying there again for a getaway or business.",Nice little getaway,Warwick,jesse,RI
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2012-01-17T00:00:00Z,2016-10-27T13:17:27Z,,,2,"This hotel is showing its age. Although my room was clean, everything seemed a little run-down. The carpets seemed old and the door frame had light from the hallway shining through it. The security latch was loose and missing at least one screw. I booked the room in a hurry for a last minute trip. When I got to Watervilled I remembered there are some much nicer places to stay such as the Hampton Inn and the Fireside Inn. For some reason I didn't see these on the hotels.com website.",Not what it used to be,Warwick,A verified traveler,RI
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-06-10T00:00:00Z,2016-10-27T13:17:27Z,,,4,Excellent for short stay. Very comfortable bed for good night's sleep.Breakfast a bit disorganised and could cause a problem if on tight schedule.,One night stop-over in Watervile.,Warwick,A verified traveler,RI
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-01-26T00:00:00Z,2016-10-27T13:17:27Z,,,5,Excellent free breakfast & friendly staff.,Great stay,Warwick,A verified traveler,RI
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-07-09T00:00:00Z,2016-10-27T13:17:27Z,,,4,Good parking for vehicles w/ trailers.,Would Stay Again,Warwick,A Traveler,RI
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-08-02T00:00:00Z,2016-10-27T13:17:27Z,,,1,Old and run down. Tried to eat at the restaurant in the hote for breakfast and the service was so terrible we walked out. I would not stay there again.,Old and run down,Warwick,Trina,RI
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-06-04T00:00:00Z,2016-10-27T13:17:27Z,,,5,"The room was very large, comfortable bed, very clean and most important it was very quiet. The breakfast was reasonably priced and very good!!",Family trip,Warwick,Betsy,RI
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2014-11-12T00:00:00Z,2016-10-27T13:17:27Z,,,5,"staff were great ,rooms very clean, bed was comfortable and very close for all your shopping needs","great location , great rate",Warwick,susan,RI
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-11-20T00:00:00Z,2016-10-27T13:17:27Z,,,5,"Room were clean, Bed was comfortable, bathroom was functional. Skip the breakfast the service is very, very slow and food is sub par, they overcooked the eggs Benedict I ordered, plus the cost of 4.25 for juice is expensive. I would recommend going across the street to the Governor's Restaurant Bakery. The front desk was very helpful and accommodating....Dear Lawrence S - Thank you for staying with us and taking the time to write this review. We're glad you enjoyed your room and our helpful staff! I apologize that you did not enjoy your breakfast at O'Brien's. We will pass along your comments to their management!",Don't get the Breakfast,Warwick,Lawrence S,RI
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-03-24T00:00:00Z,2016-10-27T13:17:27Z,,,5,I've stayed here many times over the years while traveling through maine. Very friendly staff. Their pub has relatively tasty food too! Rooms are clean and the beds are so comfy! Rooms also have all the amenities you could need for your stay!,a good place to stay midway through maine's I 95,Lunenburg,Lianne L,RI
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-11-16T00:00:00Z,2016-10-27T13:17:27Z,,,4,Nothing major to speak of however this hotel is quite comfortable,Great hotel very nice location.,Lunenburg,A verified traveler,RI
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-09-17T00:00:00Z,2016-10-27T13:17:27Z,,,4,We stayed for 3 nights and the first night was great. Room could have been a little cleaner especially the carpet and corners of room. Lots of dust so allergies became a problem. BIG NOTE! This is a dog friendly hotel! I love dogs and have 2 of my own but do not bring them to hotels. The 2nd night a dog actually 2 dogs started barking at 4:00 am. We were woken up until 6:00! The hotel usually has the 1st floor reserved for barking dogs but these people ended up on the 2nd floor. The Hotel kindly gave us credit for the one night. Not sure if I would stay there again.,Leave your barking dog at home.......,Lunenburg,GINA M.,RI
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2014-12-18T00:00:00Z,2016-10-27T13:17:27Z,,,4,"Clean, comfortable. I really liked the shower and the shower curtain!",Easy access from turnpike.,Lunenburg,A verified traveler,RI
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-05-21T00:00:00Z,2016-10-27T13:17:27Z,,,3,"We did not realize it is a dog friendly hotel and there were lots of dogs, including a yappy one right next to us. But I called the front desk and they took care of it. I am allergic to dogs but did not have any problem in our room.The breakfast service was horribly slow, both getting seated and waiting for coffee and food. Who wants to wait for coffee? I finally got my own out in the hallway. . . . Our last morning we just skipped breakfast because we didn't want to wait.",Great room - but . . . .,Lunenburg,Heidi,Pennsylvanis
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-07-25T00:00:00Z,2016-10-27T13:17:27Z,,,4,"The hotel was very clean, comfortable, and accommodating to the fact that we had a dog. However the restaurant that is attached to the hotel is what they use for the 'included breakfast', which has the poorest customer service and rudest employees I've encountered in a while.",Hotel fine... restaurant not!,Lunenburg,Christopher,Pennsylvanis
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-06-11T00:00:00Z,2016-10-27T13:17:27Z,,,4,Room was good and very clean,Very clean,Lunenburg,ken,Pennsylvanis
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2013-12-31T00:00:00Z,2016-10-27T13:17:27Z,,,4,"We booked this hotel about a week ahead of time and were pleased. The hotel was recently updated. The bathrooms were beautiful. Our beds were comfy and clean. The pool and hot tub was a nice touch compared to the chilly weather outside. The only downfall was that someone put our bill under the door in the morning and it was substantially lower than what I had paid through expedia. When I inquired, I was told that it was a mistake and that I should not have gotten a bill. Breakfast was tasty but kind of pricy in the restaurant, the hotel did give us a credit but only for the registered adults. Not a free continental as advertised.",Great hotel right off the highway,Lunenburg,beth,new hampshire
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-10-29T00:00:00Z,2016-10-27T13:17:27Z,,,2,the cleaning products they use leave a toxic scent in every hallway and room. I feel bad for the employees hazardousworkingconditions,Toxic cleaning product smell,Lunenburg,Joan,new hampshire
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-03-13T00:00:00Z,2016-10-27T13:17:27Z,,,4,We enjoyed ourselves. Loud at night in the hallway but it was a weekend night so it's to be expected.,Breakfast voucher was great!,Lunenburg,Joan,new hampshire
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2013-03-21T00:00:00Z,2016-10-27T13:17:27Z,,,3,"The hotel was clean and the people at the front desk are happy to help. Same with the staff that took care of our breakfast order. The French toast was really good, same with the oatmeal the potatoes were missing that something special but not bad. Stay away from the turkey bacon....overcooked circles of leathery meat.It was sort of annoying that there was so many people packed into the pool, that it wasn't worth going in, and that was the reason we choose the hotel.There were hockey, cheer, basketball, and gymnastics tournaments in town for the weekendSo hotels and restaurants all were at max capacity",busy time of the year,Lunenburg,Joan,new hampshire
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-08-05T00:00:00Z,2016-10-27T13:17:27Z,,,4,I was here for 5 days due to work. The hotel needs some updating and it could be cleaner. The staff is excellent and the restaurant has good food. I would stay here again,Traveling for work,Lunenburg,Joan,new hampshire
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2013-06-10T00:00:00Z,2016-10-27T13:17:27Z,,,3,"Clean, reasonably comfortable, well maintained. Very nice breakfast, extremely reasonable price. If you can get a room facing the courtyard, it is very pleasant and quiet. Like many hotels these days, it seems to be run by kids, who are friendly but not terribly knowledgeable or resourceful. Overall a nice stay, what we expect from Best Western.",Comfortable and quiet,Lunenburg,A verified traveler,new hampshire
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2012-11-30T00:00:00Z,2016-10-27T13:17:27Z,,,4,"met or exceeded all of our expectations, breakfast was included and was fantastic.","Great location, easy to find",Lunenburg,A verified traveler,new hampshire
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2014-08-21T00:00:00Z,2016-10-27T13:17:27Z,,,4,The room was clean and comfortable and the complimentary breakfast was very good.,Nice hotel close to Colby College,Lunenburg,A verified traveler,new hampshire
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2014-06-30T00:00:00Z,2016-10-27T13:17:27Z,,,4,Perfectly fine stay off the interstate. Accessible to downtown with car.,Nice place for a night,Lunenburg,A verified traveler,new hampshire
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-01-22T00:00:00Z,2016-10-27T13:17:27Z,,,5,Excellent free breakfast friendly staff.,Great stay,Lunenburg,A Traveler,new hampshire
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-05-07T00:00:00Z,2016-10-27T13:17:27Z,,,4,"Easy access off I 95. Extremely courteous desk staff. Clean room and common spaces. King -no smoking was indeed that with a very comfortable bed. Highway noise was minimal. Be sure to get your voucher for basic breakfast which is a hot, fresh breakfast for free! Great coffee. Plenty of parking and close to downtown Waterville for access to restaurants... More",Comfortable stay,Morrisville,Mary G,VT
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-06-06T00:00:00Z,2016-10-27T13:17:27Z,,,3,"The hotel was comfortable. It appeared to be popular with workers and truckers. Families appeared to like the indoor swimming pool, which I did not use. The restaurant appeared to be a place where contractors went.",Close to Colby College,Morrisville,Mary G,VT
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2014-09-01T00:00:00Z,2016-10-27T13:17:27Z,,,2,We were touring colleges for the week and this was my least favorite hotel. It just did not feel very can and up to date. The location is convenient to Colby.,Just Okay,Morrisville,SF2SEA,VT
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-06-09T00:00:00Z,2016-10-27T13:17:27Z,,,5,Went up for a family visit. The room was clean and the staff friendly. Had a good meal in the restaurant. Convenient to stores of you forget anything.,One night stay.,Morrisville,A Traveler,VT
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-06-03T00:00:00Z,2016-10-27T13:17:27Z,,,4,"Needed a convenient reasonably priced hotel for a college reunion.this hotel fit the bill.the room was clean, the staff courteous, and the breakfast buffet (included in the room cost) good.",Reasonably priced accommodation,Morrisville,Steven,VT
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-09-29T00:00:00Z,2016-10-27T13:17:27Z,,,3,"The room, although fairly comfortable had the sink outside the bath. This created a problem when others were sleeping and someone needed to wash their hands. The breakfast in the restaurant was better than most places we have stayed, even though it was not as good as it could have been. Overall I would only rate this hotel as fair.",Reasonably priced accommodation,Morrisville,Vicky,VT
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2012-06-12T00:00:00Z,2016-10-27T13:17:27Z,,,5,This was a nice place to stay.,Reasonably priced accommodation,Morrisville,A verified traveler,VT
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-04-03T00:00:00Z,2016-10-27T13:17:27Z,,,1,"Smell of freshly smoked marijuana in the halls on the way to the pool all day long. Hotel is suppose to be family friendly and staff was walking through the same halls and didn't appear to care. Pool was rented out to a birthday party of non guests to the hotel so overpacked and could not swim. Later it was quite dirty and the hot tub had hair and dirt floating in it. Was given 2 towels and washclothes for a room with 4 people. Shower only got luke warm. Free breakfast advertised was not free. ""Free"" is actually for 2 people and you still pay tax and gratuity. Website and book in room states there are snack vending machines at the hotel when there is not. They have soda and ice machines only. Very disappointing.",Awful place to stay,Morrisville,A verified traveler,VT
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2011-12-06T00:00:00Z,2016-10-27T13:17:27Z,,,4,"Great location, easy access to the city",Not bad for a nights sleep!!,Morrisville,A verified traveler,VT
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-02-13T00:00:00Z,2016-10-27T13:17:27Z,,,4,It's warm and normal....staff is diligent and polite. Price is a function in these parts and I appreciate the consistency of service.,Consistency of Service,Morrisville,Jonathan,Minneapolis
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-07-06T00:00:00Z,2016-10-27T13:17:27Z,,,2,"If you need an elevator this is not the place to go. It is in a strange place. The breakfast was not at all to rave about. Muffins, scrambled eggs & cold cereal, juice. We didn't use the pool, no time for that.",there's nothing GRAND here.,Morrisville,William,salem nh
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2014-10-27T00:00:00Z,2016-10-27T13:17:27Z,,,5,"I am in Waterville every year for fire department training and always go home disappointed about the local accommodations.  This year my hotel was clean, quiet and very comfortable.  Aside from a bartender who had no personality the stay was perfect.",Nicest option I have found in the Waterville area.,Morrisville,A verified traveler,salem nh
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-08-01T00:00:00Z,2016-10-27T13:17:27Z,,,4,"nice experience, breakfast the first day was questionable, but we tried the next day and was pleased.",close to visit family.,Morrisville,linnea,salem nh
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2011-05-09T00:00:00Z,2016-10-27T13:17:27Z,,,1,Well they must be in the midst of renovations because they did not tell any of their customers and there was dust and materials left all over the hallways. It was like the workers just up and left everything out in the open and materials all over the place. The beds were uncomfortable and there was noises all night from the heating unit. The blinds were duct taped together and the parking lights came through the curtains. And the continental breakfast was a joke. My family went down at 8:15 am and they had nothing ready. Needless to say I am never going to stay there again and we checked out early and went to eat at the Friendly's next door where it was cleaner.I wish that I can get my money refunded because it was not worth the money that I spent.,Waterville Grand Hotel,Morrisville,A verified traveler,salem nh
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-04-29T00:00:00Z,2016-10-27T13:17:27Z,,,2,Well they must be in the midst of renovations because they did not tell any of their customers and there was dust and materials left all over the hallways. It was like the workers just up and left everything out in the open and materials all over the place. The beds were uncomfortable and there was noises all night from the heating unit. The blinds were duct taped together and the parking lights came through the curtains. And the continental breakfast was a joke. My family went down at 8:15 am and they had nothing ready. Needless to say I am never going to stay there again and we checked out early and went to eat at the Friendly's next door where it was cleaner.I wish that I can get my money refunded because it was not worth the money that I spent.,Waterville Grand Hotel,Morrisville,A verified traveler,salem nh
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2013-10-21T00:00:00Z,2016-10-27T13:17:27Z,,,5,"Easy to access from I-95, close to restaurants, shopping, nice little town.",Good location,Morrisville,Sandy,salem nh
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-04-09T00:00:00Z,2016-10-27T13:17:27Z,,,4,We only stayed one night but this is a good place to stay. Newly updated it shows with better mattresses and new decor. The hotel is clean and well laid out. It is centrally located with many places to eat. The only negatives were the wifi which seems to become very slow once the hotel filled up and one tv... More,Good place to stay,Timberlea,Keith B,salem nh
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2011-06-24T00:00:00Z,2016-10-27T13:17:27Z,,,4,"Overall we were very satisfied with our stay. We were glad to see that many renovations are in the process of being completed, and hopefully will continue. The rooms are dated, but clean. We had dinner in the bar area and breakfast in the dining room. Both were excellent with generous portions! If the need arises, we would definitely stay at this property again.","Waterville Grand Hotel in Waterville, ME",Timberlea,A verified traveler,salem nh
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2016-05-16T00:00:00Z,2016-10-27T13:17:27Z,,,5,This is one of the friendliest hotels that I have stayed in. All of the staff was very helpful with anything that I needed during my stay. The hotel was clean and well decorated. I will be staying here again.,Graduation,Mapleton,Anne H,salem nh
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2013-06-11T00:00:00Z,2016-10-27T13:17:27Z,,,4,"No problems, except that it would be good if you would provide tea bags for the people, like me, who do not drink coffee. Also, you should use larger type for your questionnaire, for those, like me, whose vision is not all that good.",Graduation,Mapleton,A verified traveler,salem nh
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-08-21T00:00:00Z,2016-10-27T13:17:27Z,,,4,Check in was quick. The room was comfortable.,Waterville stay,Mapleton,Raymond,salem nh
375 Main St,"Hotels,Hotel",Waterville,US,44.57059,-69.64012,Best Western Plus Waterville Grand Hotel,4901,ME,2015-10-19T00:00:00Z,2016-10-27T13:17:27Z,,,4,I booked 2 separate days for my stay. Upon checking in they told me that I had one stay booked. It was annoying however we were able to straighten things out,Very nice however do  had booked with Expedia,Mapleton,A verified traveler,salem nh
